DeepSEA_auROC,DanQ_auROC,DanQ-JASPAR_auROC,ChromDL_auROC,DeepSEA_auPRC,DanQ_auPRC,DanQ-JASPAR_auPRC,ChromDL_auPRC
0.819250503,0.832579114,0.837122071,0.82942455,0.292215799,0.333729079,0.33686169,0.342375125
0.752118164,0.757840644,0.760462376,0.746190531,0.264096618,0.270723636,0.272861392,0.253314922
0.934543991,0.93920027,0.939909197,0.94127498,0.643749658,0.66297032,0.662384277,0.660597172
0.848327563,0.854235493,0.858542529,0.862552989,0.530257408,0.54637266,0.552859552,0.56183892
0.82906793,0.836909345,0.838201371,0.827612664,0.284112571,0.303416473,0.306412709,0.284636168
0.775040075,0.789260331,0.790747988,0.777913462,0.133931125,0.154719433,0.158809333,0.145013925
0.821700313,0.830462073,0.834475935,0.839700259,0.518319583,0.538141055,0.543395527,0.558732131
0.886510301,0.893169938,0.896080472,0.900381981,0.700399792,0.717636959,0.72159973,0.728626581
0.927049068,0.931309934,0.932065559,0.929059834,0.707995558,0.721626564,0.722624733,0.712495957
0.792846795,0.798146873,0.800505078,0.786731162,0.335830174,0.350376157,0.354439482,0.326026037
0.881435935,0.887526096,0.8900373,0.889659248,0.602440975,0.621154514,0.623821945,0.618481567
0.825823587,0.833796134,0.840441754,0.834833802,0.152015169,0.173489626,0.183197529,0.186779193
0.802550874,0.807902234,0.81018196,0.796931721,0.25097372,0.257037569,0.260522516,0.238296858
0.931306796,0.936717459,0.937709383,0.937267131,0.555806915,0.579336678,0.577937178,0.576259481
0.850121839,0.855468986,0.859748128,0.860740485,0.403263849,0.421377073,0.429240455,0.424564317
0.863633544,0.871328045,0.872739157,0.856758855,0.201301708,0.222893519,0.231533566,0.204693215
0.793156759,0.806386987,0.807302744,0.795662047,0.050139439,0.063833891,0.065064944,0.059002618
0.797057481,0.805760754,0.810339384,0.813749301,0.335948946,0.351530235,0.358809937,0.370198201
0.883647778,0.892113518,0.895253189,0.896358529,0.58096511,0.603437671,0.608825625,0.604181619
0.942126729,0.946204702,0.946085717,0.941539223,0.653654814,0.674229498,0.673487682,0.655983514
0.793253397,0.798341161,0.800141463,0.784478374,0.274051704,0.283386032,0.288642602,0.259437822
0.919771445,0.924733439,0.92562889,0.923116788,0.565631271,0.58867175,0.587977934,0.569370762
0.864055626,0.877654915,0.884144411,0.877802787,0.094172073,0.124722039,0.122557751,0.136987176
0.806867737,0.811744997,0.813753072,0.804979709,0.164301202,0.165849717,0.165728411,0.154183991
0.885739743,0.895665249,0.89903636,0.900750124,0.50795517,0.532498348,0.533755128,0.533868751
0.834274015,0.848312249,0.850650201,0.855351635,0.505092001,0.533084229,0.536859514,0.547427724
0.863407124,0.869704851,0.871229484,0.863599545,0.375290328,0.395266254,0.399336342,0.37972253
0.792085568,0.799956128,0.801117335,0.789412408,0.216701837,0.237456272,0.237117919,0.219879665
0.792994287,0.813213354,0.817278735,0.823902763,0.468821195,0.512218893,0.518719944,0.539802685
0.857601665,0.87355622,0.876420776,0.8811105,0.608435773,0.641183997,0.644326395,0.652762613
0.912941488,0.921649147,0.92211326,0.922062719,0.684298277,0.704682106,0.703275298,0.69936431
0.794500485,0.800355686,0.801607864,0.787729593,0.343190213,0.356072658,0.359889937,0.33212172
0.885189826,0.893587572,0.895902547,0.895796689,0.589375507,0.61195424,0.61306646,0.609280758
0.825638522,0.827332441,0.830553737,0.820297526,0.057828047,0.060222084,0.05958186,0.055126587
0.816711468,0.825895993,0.834525407,0.82966364,0.141439969,0.170188265,0.18216158,0.185380109
0.807668425,0.815383922,0.817085473,0.804358568,0.103052143,0.111109761,0.109407347,0.096306373
0.926982544,0.933573438,0.934083322,0.933030008,0.516182114,0.541927198,0.541915372,0.537805593
0.851935222,0.8585713,0.862534995,0.86126911,0.502653414,0.522155829,0.527736336,0.520526037
0.849496802,0.856038092,0.856492319,0.847073033,0.269209094,0.291087101,0.296336895,0.270679394
0.881215023,0.887763229,0.888571803,0.880878181,0.206526786,0.226979128,0.224488815,0.206880227
0.79589153,0.805466386,0.808688129,0.806065971,0.284385438,0.300232828,0.301791892,0.30444014
0.878682327,0.886987357,0.888994459,0.886185226,0.569263115,0.589259137,0.591810088,0.581859913
0.954684021,0.958231482,0.957971272,0.953044885,0.726725839,0.746217479,0.742001143,0.723661389
0.800115089,0.806156944,0.806558172,0.791225269,0.308581787,0.323749377,0.326307178,0.296249182
0.9467853,0.949559578,0.949648882,0.947140927,0.663909691,0.682176578,0.679313658,0.665631867
0.904843145,0.912614396,0.916924719,0.909264056,0.163660769,0.192961365,0.187037561,0.16337058
0.793365318,0.805937041,0.803589362,0.780317591,0.024468788,0.027831142,0.026803001,0.022262062
0.88644934,0.894010408,0.895494507,0.895404416,0.539630734,0.560172624,0.559365454,0.557465625
0.807465835,0.815111861,0.819733872,0.821866367,0.4985397,0.513862959,0.522075773,0.522915736
0.782973876,0.792097815,0.792938928,0.785928669,0.271137942,0.285236019,0.288275126,0.274075236
0.77057732,0.780971479,0.783907835,0.77115315,0.201519476,0.22218055,0.228372057,0.210445271
0.793169799,0.803589792,0.808450542,0.81396887,0.501035397,0.519983725,0.527242151,0.540636178
0.86898309,0.878550148,0.881651172,0.885591986,0.636641281,0.656069186,0.660386477,0.665116877
0.913910009,0.920436353,0.921760002,0.919940788,0.68010074,0.6973398,0.698762853,0.690100113
0.783730896,0.789926451,0.791304376,0.776247599,0.338562862,0.351974827,0.35615434,0.326494123
0.807280998,0.816527052,0.823870533,0.816909017,0.103736293,0.129917181,0.130780685,0.140800289
